yousston Youss t'invite pour un foot aujourd'hui à 21:00. Réponds-lui dès que possible,DDzGVYh2kyQSmK2kERzVABf3WJq2,game_invitation,2024-07-27T09:37:11.424Z,published,https://firebasestorage.googleapis.com/v0/b/krank-club.appspot.com/o/users%2FDDzGVYh2kyQSmK2kERzVABf3WJq2%2Fuploads%2F1698678043085653.png?alt=media&token=874e3721-1193-4bea-a70c-566a50014123,Invitation en attente ⚠️,https://poteau.app/game/e89QTQ6VIahGWgw0dkDR,cLFxcIspmXazJio8TXmlkiylubm1,,LPHBJ09HQ..7=r$*Nfr;02%0oeRn,e89QTQ6VIahGWgw0dkDR,AJxbsiosB1wGN1DxuNlS,,,,,,;
Il a décliné ton invitation pour le match vendredi à 17:00,7yZcatOXjZNBvZ68vTUuGs4uyxh1,game_invitation_accepted,2024-07-27T09:37:19.802Z,published,https://firebasestorage.googleapis.com/v0/b/krank-club.appspot.com/o/users%2F7yZcatOXjZNBvZ68vTUuGs4uyxh1%2Fuploads%2F1705249014518864.jpg?alt=media&token=1f8324e5-871b-4118-8a21-d97c0b01f5bf,RD RWK n'est pas dispo 🙅,https://poteau.app/game/KLHtztyEJXZIuZB0zZcK,Team-App,,LCBNAqDk9FIUVbt6oyWX0Jxu-qtQ,KLHtztyEJXZIuZB0zZcK,BgcvZW3nDFcLHIu9twbc,,,,,,;;
Il a décliné ton invitation pour le match aujourd'hui à 20:00,7yZcatOXjZNBvZ68vTUuGs4uyxh1,game_invitation_accepted,2024-07-27T09:37:33.590Z,published,https://firebasestorage.googleapis.com/v0/b/krank-club.appspot.com/o/users%2F7yZcatOXjZNBvZ68vTUuGs4uyxh1%2Fuploads%2F1705249014518864.jpg?alt=media&token=1f8324e5-871b-4118-8a21-d97c0b01f5bf,RD RWK n'est pas dispo 🙅,https://poteau.app/game/nN1g8CvFRxNuO2Dcn9h4,Team-App,,LCBNAqDk9FIUVbt6oyWX0Jxu-qtQ,nN1g8CvFRxNuO2Dcn9h4,ixdt2vAJoNxdONzo7IcZ,,,,,,;;
"Youn Cham a rejoint le match. On continue de chercher le joueur manquant.,Dz3xIilf82fqOpSkUTfTf3qaqqz1,joingame,2024-07-27T09:38:04.953Z,published,https://firebasestorage.googleapis.com/v0/b/krank-club.appspot.com/o/users%2FDz3xIilf82fqOpSkUTfTf3qaqqz1%2Fuploads%2F1699630492085525.jpg?alt=media&token=53e042b6-4a17-4efa-b3d9-1c6c37e08cbd,Nouveau joueur ⚽️,https://poteau.app/game/gL5JzmQ5bBpIXds1m4dm,""4wfM3ZXk50ZwT3MgJYdZBMhnju12, sqtulM1jiPO4RR93OBzm7DP7dTS2, hbyo54FnZIT08EcW4pSoRjixm0s1, wAQQ8Wa54SclftkutaDgUc1Of8u1, 6AOBTg29bUbpAFczcbkfpxK3tET2, w0OI0TAaHDPQrFml0phSj1VGyPs1, nY8kMd1tKsW7mkF58jRQKa2ak3U2, WnUhgdTH7rUrlnKzgFTuiWkVlGk1, NECNCi2Kofbnz0vgKsrexueqom12, OmvpmdWchcUleprSyf3WRsb5NtW2, SZM4tuX8XRSkspl47Q71GjczUTA3, tF98784UHEeDZrmobaCg6gUSz6o2, wddgG0NgdFffQtVrKpAEXoruHCW2, LlrHYbZaIJPWT1imUpOgQKqODjw2, xrZZCatMBbdoXeKSpI9DbjKX7Y12, RZpfvtPiUPabj7Krz1tZbpEYEyP2, BVo5khXB8lPnj8wxfXztsOhlxgx1, J6H2fQw6SBUbQa1fpSSxHIhTM1t1, 4wfM3ZXk50ZwT3MgJYdZBMhnju12"",,""LpJQ[,WCxuxu_Nxaozt7.8bIoebH"",gL5JzmQ5bBpIXds1m4dm,,,,,,,";;
"Bonjour pouvez vous confirmer vos présences pour demain ?,yfusfOgQrGWK1yhWe4OSKP2kybv1,gamesheet,2024-07-27T09:38:09.168Z,published,https://firebasestorage.googleapis.com/v0/b/krank-club.appspot.com/o/users%2FyfusfOgQrGWK1yhWe4OSKP2kybv1%2Fuploads%2F1711439771644335.jpg?alt=media&token=9b251b02-8ef2-4cf0-aa70-31fa786d6148,Vianney Martial Enouga 💬,https://poteau.app/game/w7VlPdwGW92hGMNvviuG,""yfusfOgQrGWK1yhWe4OSKP2kybv1, pIZLPF3yfkNkmvKV6TdyQ8hHEkF2, fnYEWzFGTzQDEGMBkMgdZQtMM3y1, EBkyQKZSThSt50tqVxjcFaiJK922, 0YOqXmJNYSPGDnXks2uTS0jzV693, pqEmQpaNVASvZ59DDgKeCa6tze32, W2Vb00bqlQODKlSS7ZeGxGEtmXa2, fegm8VarPMVE3hf2APl6llCnPpD3, U3MriTZbPbTUEsU6RtRuHxDMKvg2"",,,w7VlPdwGW92hGMNvviuG,,,,,,,";;
"Que ceux qui ne sont pas sûrs libèrent leurs places pour qu’on ne soit pas à la recherche des joueurs à la dernière minute ,yfusfOgQrGWK1yhWe4OSKP2kybv1,gamesheet,2024-07-27T09:38:41.597Z,published,https://firebasestorage.googleapis.com/v0/b/krank-club.appspot.com/o/users%2FyfusfOgQrGWK1yhWe4OSKP2kybv1%2Fuploads%2F1711439771644335.jpg?alt=media&token=9b251b02-8ef2-4cf0-aa70-31fa786d6148,Vianney Martial Enouga 💬,https://poteau.app/game/w7VlPdwGW92hGMNvviuG,""yfusfOgQrGWK1yhWe4OSKP2kybv1, pIZLPF3yfkNkmvKV6TdyQ8hHEkF2, fnYEWzFGTzQDEGMBkMgdZQtMM3y1, EBkyQKZSThSt50tqVxjcFaiJK922, 0YOqXmJNYSPGDnXks2uTS0jzV693, pqEmQpaNVASvZ59DDgKeCa6tze32, W2Vb00bqlQODKlSS7ZeGxGEtmXa2, fegm8VarPMVE3hf2APl6llCnPpD3, U3MriTZbPbTUEsU6RtRuHxDMKvg2"",,,w7VlPdwGW92hGMNvviuG,,,,,,,";;
Une Touche t'invite pour un foot aujourd'hui à 19:30. Réponds-lui dès que possible,LApAsX3LXHP0CkOTfpRKtERhApO2,game_invitation,2024-07-27T09:41:57.306Z,published,https://firebasestorage.googleapis.com/v0/b/krank-club.appspot.com/o/users%2FLApAsX3LXHP0CkOTfpRKtERhApO2%2Fuploads%2F1713291920539734.jpg?alt=media&token=6126964d-bccc-4fbc-aac6-301dc11a0a49,Invitation en attente ⚠️,https://poteau.app/game/ivmoi3aLORmHqW44gdA7,EXOhpLFWG9SmAAxa1k2Pemt9k8Z2,,LfFYohjYV@Rk~qf5RjWB%gaeRkay,ivmoi3aLORmHqW44gdA7,IP5OpbwDC3jiXWXdpaQg,,,,,,;;
Une Touche t'invite pour un foot aujourd'hui à 19:30. Réponds-lui dès que possible,LApAsX3LXHP0CkOTfpRKtERhApO2,game_invitation,2024-07-27T09:41:58.155Z,published,https://firebasestorage.googleapis.com/v0/b/krank-club.appspot.com/o/users%2FLApAsX3LXHP0CkOTfpRKtERhApO2%2Fuploads%2F1713291920539734.jpg?alt=media&token=6126964d-bccc-4fbc-aac6-301dc11a0a49,Invitation en attente ⚠️,https://poteau.app/game/ivmoi3aLORmHqW44gdA7,09Fh4JBaYxO00FEHpqQq4BzhOo52,,LfFYohjYV@Rk~qf5RjWB%gaeRkay,ivmoi3aLORmHqW44gdA7,A2eSv6AvSPZQYP9oqppx,,,,,,;;
Une Touche t'invite pour un foot aujourd'hui à 19:30. Réponds-lui dès que possible,LApAsX3LXHP0CkOTfpRKtERhApO2,game_invitation,2024-07-27T09:42:01.146Z,published,https://firebasestorage.googleapis.com/v0/b/krank-club.appspot.com/o/users%2FLApAsX3LXHP0CkOTfpRKtERhApO2%2Fuploads%2F1713291920539734.jpg?alt=media&token=6126964d-bccc-4fbc-aac6-301dc11a0a49,Invitation en attente ⚠️,https://poteau.app/game/ivmoi3aLORmHqW44gdA7,gcUvLJGsLVN6MjE3Z9SQqllcqAd2,,LfFYohjYV@Rk~qf5RjWB%gaeRkay,ivmoi3aLORmHqW44gdA7,po7vmVmIsDmyHCEIjgFR,,,,,,;;
Une Touche t'invite pour un foot aujourd'hui à 19:30. Réponds-lui dès que possible,LApAsX3LXHP0CkOTfpRKtERhApO2,game_invitation,2024-07-27T09:42:04.758Z,published,https://firebasestorage.googleapis.com/v0/b/krank-club.appspot.com/o/users%2FLApAsX3LXHP0CkOTfpRKtERhApO2%2Fuploads%2F1713291920539734.jpg?alt=media&token=6126964d-bccc-4fbc-aac6-301dc11a0a49,Invitation en attente ⚠️,https://poteau.app/game/ivmoi3aLORmHqW44gdA7,298OVeCIt4QF8vTEpwmC9q3Ldu63,,LfFYohjYV@Rk~qf5RjWB%gaeRkay,ivmoi3aLORmHqW44gdA7,ihmywDZmCUrizfzJJXMK,,,,,,;;
Une Touche t'invite pour un foot aujourd'hui à 19:30. Réponds-lui dès que possible,LApAsX3LXHP0CkOTfpRKtERhApO2,game_invitation,2024-07-27T09:42:09.085Z,published,https://firebasestorage.googleapis.com/v0/b/krank-club.appspot.com/o/users%2FLApAsX3LXHP0CkOTfpRKtERhApO2%2Fuploads%2F1713291920539734.jpg?alt=media&token=6126964d-bccc-4fbc-aac6-301dc11a0a49,Invitation en attente ⚠️,https://poteau.app/game/ivmoi3aLORmHqW44gdA7,otvFKJxbGZQ15OXrNZq0nlJHWoP2,,LfFYohjYV@Rk~qf5RjWB%gaeRkay,ivmoi3aLORmHqW44gdA7,am2RKhA2XFiFtoUHzIGL,,,,,,;;
Une Touche t'invite pour un foot aujourd'hui à 19:30. Réponds-lui dès que possible,LApAsX3LXHP0CkOTfpRKtERhApO2,game_invitation,2024-07-27T09:42:13.788Z,published,https://firebasestorage.googleapis.com/v0/b/krank-club.appspot.com/o/users%2FLApAsX3LXHP0CkOTfpRKtERhApO2%2Fuploads%2F1713291920539734.jpg?alt=media&token=6126964d-bccc-4fbc-aac6-301dc11a0a49,Invitation en attente ⚠️,https://poteau.app/game/ivmoi3aLORmHqW44gdA7,7FZZ0Zad3haNM8RO4O9CtGEU5ez2,,LfFYohjYV@Rk~qf5RjWB%gaeRkay,ivmoi3aLORmHqW44gdA7,AE2uib62yVTzZYXIHzRU,,,,,,;;
"Possible d'avoir le lien pour payer en ligne ?,BqdlGCaDl9c4POE2OFqDHMXdXtS2,gamesheet,2024-07-27T09:42:16.704Z,published,https://firebasestorage.googleapis.com/v0/b/krank-club.appspot.com/o/users%2FBqdlGCaDl9c4POE2OFqDHMXdXtS2%2Fuploads%2F1703500999201680.jpg?alt=media&token=6eb8def2-d6e3-454d-bca8-74be22511685,Karim B.  💬,https://poteau.app/game/FrrfOe3KOWVJQrk0oHdS,""w2pqnEvUFnPCEX7c59P2E6Z5QSA3, z6VEeDGVzCNW9Jm82fa2ScwHmlH2, BqdlGCaDl9c4POE2OFqDHMXdXtS2, rU2hAFdwXsbGEu3iNKDFvhVrJew2, w2pqnEvUFnPCEX7c59P2E6Z5QSA3"",,,FrrfOe3KOWVJQrk0oHdS,,,,,,,";;
Une Touche t'invite pour un foot aujourd'hui à 19:30. Réponds-lui dès que possible,LApAsX3LXHP0CkOTfpRKtERhApO2,game_invitation,2024-07-27T09:42:20.005Z,published,https://firebasestorage.googleapis.com/v0/b/krank-club.appspot.com/o/users%2FLApAsX3LXHP0CkOTfpRKtERhApO2%2Fuploads%2F1713291920539734.jpg?alt=media&token=6126964d-bccc-4fbc-aac6-301dc11a0a49,Invitation en attente ⚠️,https://poteau.app/game/ivmoi3aLORmHqW44gdA7,Yyt5aRA1zRTnOAjgzIko5wXToLD3,,LfFYohjYV@Rk~qf5RjWB%gaeRkay,ivmoi3aLORmHqW44gdA7,Cshs23L6p2evVm8RaT7J,,,,,,;;
Une Touche t'invite pour un foot aujourd'hui à 19:30. Réponds-lui dès que possible,LApAsX3LXHP0CkOTfpRKtERhApO2,game_invitation,2024-07-27T09:42:26.326Z,published,https://firebasestorage.googleapis.com/v0/b/krank-club.appspot.com/o/users%2FLApAsX3LXHP0CkOTfpRKtERhApO2%2Fuploads%2F1713291920539734.jpg?alt=media&token=6126964d-bccc-4fbc-aac6-301dc11a0a49,Invitation en attente ⚠️,https://poteau.app/game/ivmoi3aLORmHqW44gdA7,vhwacjjpmxfiRGEYU6o7GF3fWuQ2,,LfFYohjYV@Rk~qf5RjWB%gaeRkay,ivmoi3aLORmHqW44gdA7,MdomhjGNeLfQIynhVjUp,,,,,,;;
"Oui,bTUhsTMWjFgMBc6fuJPgvOHnHtQ2,gamesheet,2024-07-27T09:42:29.608Z,published,https://firebasestorage.googleapis.com/v0/b/krank-club.appspot.com/o/users%2FbTUhsTMWjFgMBc6fuJPgvOHnHtQ2%2Fuploads%2F1694453902298926.jpg?alt=media&token=3ec876f7-8a34-4264-a777-c6cf0900b749,hassan louati 💬,https://poteau.app/game/qmNs15D5PZn43kAJmpBC,""giyqZJFP9Ueu2b1Vz7wyQbQI0xS2, M3d7IUNlZSZK1eTy71j5qMH3XYE2, jD9nOMWPzCd2Ijan2qIul9Ue4bb2, C39TBKCjMzPhL1QMTHvYPCvHLkn2, giyqZJFP9Ueu2b1Vz7wyQbQI0xS2"",,,qmNs15D5PZn43kAJmpBC,,,,,,,";;
Une Touche t'invite pour un foot aujourd'hui à 19:30. Réponds-lui dès que possible,LApAsX3LXHP0CkOTfpRKtERhApO2,game_invitation,2024-07-27T09:42:31.994Z,published,https://firebasestorage.googleapis.com/v0/b/krank-club.appspot.com/o/users%2FLApAsX3LXHP0CkOTfpRKtERhApO2%2Fuploads%2F1713291920539734.jpg?alt=media&token=6126964d-bccc-4fbc-aac6-301dc11a0a49,Invitation en attente ⚠️,https://poteau.app/game/ivmoi3aLORmHqW44gdA7,a66829v0FaaI0uHDSGjGplLnXmv2,,LfFYohjYV@Rk~qf5RjWB%gaeRkay,ivmoi3aLORmHqW44gdA7,X64KYwzthRaSOrFaKfkK,,,,,,;;
Une Touche t'invite pour un foot aujourd'hui à 19:30. Réponds-lui dès que possible,LApAsX3LXHP0CkOTfpRKtERhApO2,game_invitation,2024-07-27T09:42:33.738Z,published,https://firebasestorage.googleapis.com/v0/b/krank-club.appspot.com/o/users%2FLApAsX3LXHP0CkOTfpRKtERhApO2%2Fuploads%2F1713291920539734.jpg?alt=media&token=6126964d-bccc-4fbc-aac6-301dc11a0a49,Invitation en attente ⚠️,https://poteau.app/game/ivmoi3aLORmHqW44gdA7,oNkeRXrZcoRz0aUh9hOV4M4VWSJ3,,LfFYohjYV@Rk~qf5RjWB%gaeRkay,ivmoi3aLORmHqW44gdA7,ZL460MNm6G0xgWhGW41X,,,,,,;;
Une Touche t'invite pour un foot aujourd'hui à 19:30. Réponds-lui dès que possible,LApAsX3LXHP0CkOTfpRKtERhApO2,game_invitation,2024-07-27T09:42:36.995Z,published,https://firebasestorage.googleapis.com/v0/b/krank-club.appspot.com/o/users%2FLApAsX3LXHP0CkOTfpRKtERhApO2%2Fuploads%2F1713291920539734.jpg?alt=media&token=6126964d-bccc-4fbc-aac6-301dc11a0a49,Invitation en attente ⚠️,https://poteau.app/game/ivmoi3aLORmHqW44gdA7,IvJgtsHpMsNFc0wWUvmoNH28qQC2,,LfFYohjYV@Rk~qf5RjWB%gaeRkay,ivmoi3aLORmHqW44gdA7,gJftgi8zgsGMW502H2nz,,,,,,;;
Une Touche t'invite pour un foot aujourd'hui à 19:30. Réponds-lui dès que possible,LApAsX3LXHP0CkOTfpRKtERhApO2,game_invitation,2024-07-27T09:42:41.935Z,published,https://firebasestorage.googleapis.com/v0/b/krank-club.appspot.com/o/users%2FLApAsX3LXHP0CkOTfpRKtERhApO2%2Fuploads%2F1713291920539734.jpg?alt=media&token=6126964d-bccc-4fbc-aac6-301dc11a0a49,Invitation en attente ⚠️,https://poteau.app/game/ivmoi3aLORmHqW44gdA7,MR1u3X2wr8TPTQTSdx8hpjsY35Z2,,LfFYohjYV@Rk~qf5RjWB%gaeRkay,ivmoi3aLORmHqW44gdA7,WsE3se5umgkfs92OGeZV,,,,,,;;
"ziyed zakri a rejoint le match. On continue de chercher les 4 joueurs manquants.,MR1u3X2wr8TPTQTSdx8hpjsY35Z2,joingame,2024-07-27T09:43:25.903Z,published,https://firebasestorage.googleapis.com/v0/b/krank-club.appspot.com/o/users%2FMR1u3X2wr8TPTQTSdx8hpjsY35Z2%2Fuploads%2F1698023276447006.jpg?alt=media&token=964b181d-cc16-4003-9054-cff59ce50c70,Nouveau joueur ⚽️,https://poteau.app/game/ivmoi3aLORmHqW44gdA7,""OuTjW4EjlcRT2iXbHsOwS2krVUi1, FZAtptsAQEYriG8QaY1MFbDOWMi1, LApAsX3LXHP0CkOTfpRKtERhApO2, hjG2zQnWMzdeRyojkiYHBPwnepw2, 8nBkJJimUShumabmW8vg38e5Njf2, sss3dYi6nzWd7rEjwcQ30LGKudj1"",,LIFGBIrxR8WD??xtRQV[%MRkM}j[,ivmoi3aLORmHqW44gdA7,,,,,,,";;
"Loïc EmS a rejoint le match. On continue de chercher les 5 joueurs manquants.,Jz6NuM3HNeZf2Q1bX0ZLUqAeCw83,joingame,2024-07-27T09:43:46.411Z,published,https://firebasestorage.googleapis.com/v0/b/krank-club.appspot.com/o/users%2FJz6NuM3HNeZf2Q1bX0ZLUqAeCw83%2Fuploads%2F1712472483347521.jpg?alt=media&token=a0b58f27-bded-4d8e-ad1f-93e3ffc780c2,Nouveau joueur ⚽️,https://poteau.app/game/jkX9jm5AWq6uyn5WweBh,""YSOmi1D64QfdIjfpLtW03VTcJlB2, p4335jSS8XOgzJ76EXwm6Etl57W2, UQf33jQhVZhle917nO0h7D5qclV2"",,LjJkl#xu00ofWBayofj[00Rj%May,jkX9jm5AWq6uyn5WweBh,,,,,,,";;
"Martin  W a rejoint le match. On continue de chercher les 3 joueurs manquants.,UHjNx1oGhSWDbxNGUhi5W855ZBH2,joingame,2024-07-27T09:44:42.439Z,published,https://firebasestorage.googleapis.com/v0/b/krank-club.appspot.com/o/users%2FUHjNx1oGhSWDbxNGUhi5W855ZBH2%2Fuploads%2F1691136740746285.jpg?alt=media&token=5410894f-a549-4b8c-abd0-06c808731a31,Nouveau joueur ⚽️,https://poteau.app/game/g1JoMZKK8cjLlbfNbuly,""SFsIYoazo2WJjzWDnLr8ABbuQEG3, npBwXqd65AaV8xM9febTgT1T67N2, cguLCqcm93StZpwDJL6Y9xoiQE92, UnJDV5vrN8dg5S8guOpS4eXU5Dz1, jXPpXZBqUUPYtOzt6URhfHCWSTN2, 3jlqaf3KnXfvudz5pNQKyaT6SL93, etnCg3bZmvh7BrSTSNYb0UqrHwu2, LIDfyzk0a8MVzO8YvZISBQaWvNk2, fenyOMOW1oNbTIAvvyOyBXIsFKw1, SFsIYoazo2WJjzWDnLr8ABbuQEG3"",,KCMtaOof0000ay_3xufQ~q,g1JoMZKK8cjLlbfNbuly,,,,,,,";;
"Mowgli B. a rejoint le match. On continue de chercher les 8 joueurs manquants.,gfELKFSTBSTPRgCUpMBsto8WP9r2,joingame,2024-07-27T09:45:42.359Z,published,https://firebasestorage.googleapis.com/v0/b/krank-club.appspot.com/o/users%2FgfELKFSTBSTPRgCUpMBsto8WP9r2%2Fuploads%2F1719996566482748.jpg?alt=media&token=c79b45eb-3942-4d47-9269-1503c39b5cbf,Nouveau joueur ⚽️,https://poteau.app/game/e89QTQ6VIahGWgw0dkDR,""DDzGVYh2kyQSmK2kERzVABf3WJq2, U3MriTZbPbTUEsU6RtRuHxDMKvg2"",,L7FF4]~p%N~pKT-=~W?b^k^+xvt7,e89QTQ6VIahGWgw0dkDR,,,,,,,";;
"Zayna Dz a rejoint le match. On continue de chercher les 3 joueurs manquants.,a66829v0FaaI0uHDSGjGplLnXmv2,joingame,2024-07-27T09:45:43.387Z,published,https://firebasestorage.googleapis.com/v0/b/krank-club.appspot.com/o/users%2Fa66829v0FaaI0uHDSGjGplLnXmv2%2Fuploads%2F1702471635766618.jpg?alt=media&token=05bd8947-2ead-48e0-85d8-e1a4bf7df029,Nouveau joueur ⚽️,https://poteau.app/game/ivmoi3aLORmHqW44gdA7,""OuTjW4EjlcRT2iXbHsOwS2krVUi1, FZAtptsAQEYriG8QaY1MFbDOWMi1, LApAsX3LXHP0CkOTfpRKtERhApO2, hjG2zQnWMzdeRyojkiYHBPwnepw2, MR1u3X2wr8TPTQTSdx8hpjsY35Z2, 8nBkJJimUShumabmW8vg38e5Njf2, sss3dYi6nzWd7rEjwcQ30LGKudj1"",,""LRH2=@R,bdx^~o-";"t7j[bdo#xvjZ"",ivmoi3aLORmHqW44gdA7,,,,,,,";
"Ya 50 terrain a plaine sud ,LlrHYbZaIJPWT1imUpOgQKqODjw2,gamesheet,2024-07-27T09:46:02.929Z,published,https://firebasestorage.googleapis.com/v0/b/krank-club.appspot.com/o/users%2FLlrHYbZaIJPWT1imUpOgQKqODjw2%2Fuploads%2F1722068023778266.jpg?alt=media&token=960f6f64-4316-4d0b-b157-0df5b9532c16,Abeille qui piQ 🐝 💬,https://poteau.app/game/gL5JzmQ5bBpIXds1m4dm,""4wfM3ZXk50ZwT3MgJYdZBMhnju12, sqtulM1jiPO4RR93OBzm7DP7dTS2, hbyo54FnZIT08EcW4pSoRjixm0s1, wAQQ8Wa54SclftkutaDgUc1Of8u1, 6AOBTg29bUbpAFczcbkfpxK3tET2, w0OI0TAaHDPQrFml0phSj1VGyPs1, nY8kMd1tKsW7mkF58jRQKa2ak3U2, WnUhgdTH7rUrlnKzgFTuiWkVlGk1, NECNCi2Kofbnz0vgKsrexueqom12, OmvpmdWchcUleprSyf3WRsb5NtW2, SZM4tuX8XRSkspl47Q71GjczUTA3, tF98784UHEeDZrmobaCg6gUSz6o2, wddgG0NgdFffQtVrKpAEXoruHCW2, LlrHYbZaIJPWT1imUpOgQKqODjw2, xrZZCatMBbdoXeKSpI9DbjKX7Y12, RZpfvtPiUPabj7Krz1tZbpEYEyP2, BVo5khXB8lPnj8wxfXztsOhlxgx1, Dz3xIilf82fqOpSkUTfTf3qaqqz1, 4wfM3ZXk50ZwT3MgJYdZBMhnju12"",,,gL5JzmQ5bBpIXds1m4dm,,,,,,,";;
"C le quel ?,LlrHYbZaIJPWT1imUpOgQKqODjw2,gamesheet,2024-07-27T09:46:06.116Z,published,https://firebasestorage.googleapis.com/v0/b/krank-club.appspot.com/o/users%2FLlrHYbZaIJPWT1imUpOgQKqODjw2%2Fuploads%2F1722068023778266.jpg?alt=media&token=960f6f64-4316-4d0b-b157-0df5b9532c16,Abeille qui piQ 🐝 💬,https://poteau.app/game/gL5JzmQ5bBpIXds1m4dm,""4wfM3ZXk50ZwT3MgJYdZBMhnju12, sqtulM1jiPO4RR93OBzm7DP7dTS2, hbyo54FnZIT08EcW4pSoRjixm0s1, wAQQ8Wa54SclftkutaDgUc1Of8u1, 6AOBTg29bUbpAFczcbkfpxK3tET2, w0OI0TAaHDPQrFml0phSj1VGyPs1, nY8kMd1tKsW7mkF58jRQKa2ak3U2, WnUhgdTH7rUrlnKzgFTuiWkVlGk1, NECNCi2Kofbnz0vgKsrexueqom12, OmvpmdWchcUleprSyf3WRsb5NtW2, SZM4tuX8XRSkspl47Q71GjczUTA3, tF98784UHEeDZrmobaCg6gUSz6o2, wddgG0NgdFffQtVrKpAEXoruHCW2, LlrHYbZaIJPWT1imUpOgQKqODjw2, xrZZCatMBbdoXeKSpI9DbjKX7Y12, RZpfvtPiUPabj7Krz1tZbpEYEyP2, BVo5khXB8lPnj8wxfXztsOhlxgx1, Dz3xIilf82fqOpSkUTfTf3qaqqz1, 4wfM3ZXk50ZwT3MgJYdZBMhnju12"",,,gL5JzmQ5bBpIXds1m4dm,,,,,,,";;
"Disponible ,a66829v0FaaI0uHDSGjGplLnXmv2,gamesheet,2024-07-27T09:46:08.461Z,published,https://firebasestorage.googleapis.com/v0/b/krank-club.appspot.com/o/users%2Fa66829v0FaaI0uHDSGjGplLnXmv2%2Fuploads%2F1702471635766618.jpg?alt=media&token=05bd8947-2ead-48e0-85d8-e1a4bf7df029,Zayna Dz 💬,https://poteau.app/game/17AvyFXmjoPhaYmUpKrr,""NMXtZAd7TUeJTjKOIluUejkpakt1, CftKvcomlJZbnTE7omQFt7uG8Sn1, 5bN1kVI2YPSKu2RGAooxbsvlwhk1, OgZsV37U52PxUFdy8FyDrHosItj2, p9QJ7tjY8QZo1O0Zk2nmCdblm8q2, 5m5ueLNmZCRFYpmeQwVJpM4mBWo1, sss3dYi6nzWd7rEjwcQ30LGKudj1"",,,17AvyFXmjoPhaYmUpKrr,,,,,,,";;
"Numero  10  a quitté le match. On continue de chercher le joueur manquant.,OgZsV37U52PxUFdy8FyDrHosItj2,gamesheet,2024-07-27T09:46:32.526Z,published,https://firebasestorage.googleapis.com/v0/b/krank-club.appspot.com/o/users%2FOgZsV37U52PxUFdy8FyDrHosItj2%2Fuploads%2F1697377241902350.jpg?alt=media&token=dccd1654-14c8-4c82-ba4f-3d463ebebd76,Un joueur se retire 👋,https://poteau.app/game/17AvyFXmjoPhaYmUpKrr,""NMXtZAd7TUeJTjKOIluUejkpakt1, CftKvcomlJZbnTE7omQFt7uG8Sn1, 5bN1kVI2YPSKu2RGAooxbsvlwhk1, p9QJ7tjY8QZo1O0Zk2nmCdblm8q2, 5m5ueLNmZCRFYpmeQwVJpM4mBWo1, V37BYMag61NEmtJ6CGb62gDPcoB3, a66829v0FaaI0uHDSGjGplLnXmv2"",,LGECqMnO00pIV[j[ofay4.bv?Hiw,17AvyFXmjoPhaYmUpKrr,,,,,,,";;
Numero  10  t'invite pour un foot mercredi à 18:00. Réponds-lui dès que possible,OgZsV37U52PxUFdy8FyDrHosItj2,game_invitation,2024-07-27T09:47:04.063Z,published,https://firebasestorage.googleapis.com/v0/b/krank-club.appspot.com/o/users%2FOgZsV37U52PxUFdy8FyDrHosItj2%2Fuploads%2F1697377241902350.jpg?alt=media&token=dccd1654-14c8-4c82-ba4f-3d463ebebd76,Invitation en attente ⚠️,https://poteau.app/game/17AvyFXmjoPhaYmUpKrr,a66829v0FaaI0uHDSGjGplLnXmv2,,LGECqMnO00pIV[j[ofay4.bv?Hiw,17AvyFXmjoPhaYmUpKrr,CmpLqzmIslAfCloVl1cl,,,,,,;;
Numero  10  t'invite pour un foot mercredi à 18:00. Réponds-lui dès que possible,OgZsV37U52PxUFdy8FyDrHosItj2,game_invitation,2024-07-27T09:47:07.430Z,published,https://firebasestorage.googleapis.com/v0/b/krank-club.appspot.com/o/users%2FOgZsV37U52PxUFdy8FyDrHosItj2%2Fuploads%2F1697377241902350.jpg?alt=media&token=dccd1654-14c8-4c82-ba4f-3d463ebebd76,Invitation en attente ⚠️,https://poteau.app/game/17AvyFXmjoPhaYmUpKrr,IvJgtsHpMsNFc0wWUvmoNH28qQC2,,LGECqMnO00pIV[j[ofay4.bv?Hiw,17AvyFXmjoPhaYmUpKrr,4kRWmLVMauL5qpdfrw9a,,,,,,;;
Numero  10  t'invite pour un foot mercredi à 18:00. Réponds-lui dès que possible,OgZsV37U52PxUFdy8FyDrHosItj2,game_invitation,2024-07-27T09:47:10.041Z,published,https://firebasestorage.googleapis.com/v0/b/krank-club.appspot.com/o/users%2FOgZsV37U52PxUFdy8FyDrHosItj2%2Fuploads%2F1697377241902350.jpg?alt=media&token=dccd1654-14c8-4c82-ba4f-3d463ebebd76,Invitation en attente ⚠️,https://poteau.app/game/17AvyFXmjoPhaYmUpKrr,MR1u3X2wr8TPTQTSdx8hpjsY35Z2,,LGECqMnO00pIV[j[ofay4.bv?Hiw,17AvyFXmjoPhaYmUpKrr,4VaGVznzT60XxAxyFmIh,,,,,,;;
