DOC_ID,CENTRE,STATUS,TYPE,PLACE_ID,LOCATION,DATE,DURATION,PRICE,PRICE_UNDISCOUNTED,VISIBILITY,GOLD_EXCLUSIVE,MOOD,LEVEL,ORGANIZER,ATTENDEES,MAX_PLAYERS,GOOD_PLAYERS,LATE_PLAYERS,NO_SHOW_PLAYERS,RUDE_PLAYERS,INTERESTED,PAYMENT_TYPE
4byulxHNg44tdkHvQbNY,Cosmonautes,played,captain,ChIJu5PkTwFs5kcRCHfF2VRE2MM,48.9317039&2.3782296,2025-02-01T15:00:00.000Z,90,,,public,false,Competition,5,qd8m70GgblXTd9iOHbT5r67SLtr2,14,14,0,0,0,0,2,on-site
5Wm69JDqX4nUMIqlgCTh,Stadium Thiais,played,pro,ChIJ64X9jzx05kcRsHvSfOv6UcA,48.7511024&2.3713455,2025-02-01T15:00:00.000Z,90,12,,public,false,,,psf3NmXEPwdCltHKJC7VuvJocrF3,10,10,7,0,0,0,2,on-site
YNCmZsr200tvDUe0uhV7,LE FIVE Carrières-sous-Poissy,canceled,captain,ChIJ9T4fWfyL5kcRCBX-FyZLvEE,48.9468144&2.0230574,2025-02-01T15:00:00.000Z,90,12,,public,false,Compétition,4,2Vh8uQ1pJghPWXU7PdfMbZB89NF2,2,10,0,0,0,0,0,on-site
q5L2LlSYxV0irbltspp3,Stadium Antibes,published,pro,ChIJSSGxg-PUzRIRblID9ACQndc,43.6121609&7.122323,2025-02-01T15:00:00.000Z,60,10,,public,false,,,w5VZiCXqSxQ40riMnKYLO11xmeJ2,0,10,0,0,0,0,0,on-site
s0g1a6VNihd9Regb6Vtt,Foot-Max Argenteuil,published,pro,ChIJi9oIzaRm5kcRJYcK7QsdRMU,48.9501632&2.2093946,2025-02-01T15:30:00.000Z,90,12,,public,false,,,SuEnyPZ4TgNIkt1yap2yJ3ZHO6p1,0,10,0,0,0,0,0,on-site
wYwFNJmTKHyS06P5uTLe,UrbanSoccer - Asnières,played,captain,ChIJi5LkLT9v5kcRSlhScqEFNWs,48.921928&2.3068162,2025-02-01T15:30:00.000Z,90,7.5,,public,true,Détente,3,EXK6TQoYehSh45CqYYjJ6BStSxs1,10,10,4,0,0,0,3,on-site
YWNAW5HgV5Y86qx45Uy9,UrbanSoccer - Puteaux,played,captain,ChIJM_sC0-Nk5kcRhL1y_EFIje8,48.8836397&2.2312283,2025-02-01T15:45:00.000Z,90,18,,public,true,,3,QbnIHVgRM8Qwnz7DOLJ4NKDqlsI2,10,10,1,0,0,0,0,on-site
DrKRevSf9JCoRcr27OTz,Top Ten,canceled,pro,ChIJfXprBx4b5kcRmhe-5pLZUek,48.8729106&2.6840919,2025-02-01T16:00:00.000Z,90,15,,public,false,,,i27253AGxOfXgYJK72sBnvUGuMk2,0,12,0,0,0,0,0,on-site
Iu2VKoU3Y7MGRy3J7Z3s,UrbanSoccer - Lyon Parilly,canceled,captain,ChIJx3FQWjLC9EcRrrQb2eV7i_4,45.7120399&4.9039284,2025-02-01T16:00:00.000Z,60,5,10.5,public,true,Détente,2,2I9z4vSvODacT6DFQa3Jp778QRJ3,2,10,0,0,0,0,0,on-site
JjUFbh4N6r8RSwlW83PU,Top Ten,published,pro,ChIJfXprBx4b5kcRmhe-5pLZUek,48.8729106&2.6840919,2025-02-01T16:00:00.000Z,90,15,,public,false,,,i27253AGxOfXgYJK72sBnvUGuMk2,0,10,0,0,0,0,0,on-site
LaYiP2vYpQhGqNhbrMDL,Monclub Futbol,published,pro,ChIJGbxxaamUyRIRgGvhHnhJStA,43.4299152&5.4001974,2025-02-01T16:00:00.000Z,90,12,,public,false,,-1,CSTy9rmJRQSyWlqWuGiUhGpAGqf2,6,10,0,0,0,0,0,on-site
d6Udej9vTAhFj6PoMxgR,LE FIVE OL,played,captain,ChIJmz3whejH9EcR3j9ApNRukKE,45.7673403&4.9802325,2025-02-01T16:00:00.000Z,90,7.5,,public,false,Détente,,vhUQ7yyuKcTGSf8fYZNnUAjaJBp1,10,10,0,0,0,0,1,on-site
8DIntfQGaGhF8L0mUSbB,Stadium Thiais,played,pro,ChIJ64X9jzx05kcRsHvSfOv6UcA,48.7511024&2.3713455,2025-02-01T16:30:00.000Z,90,12,,public,false,,,psf3NmXEPwdCltHKJC7VuvJocrF3,10,10,7,0,0,0,5,on-site
LBlWY5UUVyvmHxpJHCZL,Stadium Thiais,published,pro,ChIJ64X9jzx05kcRsHvSfOv6UcA,48.7511024&2.3713455,2025-02-01T16:30:00.000Z,90,12,,public,false,,,psf3NmXEPwdCltHKJC7VuvJocrF3,9,10,0,0,0,0,1,on-site
lX1HnCFOqfPZFmZQmfAI,B14 - Sports et Loisirs Indoor,played,captain,ChIJaeLKMYXe5UcRHyWJ8X8FaPA,48.62229&2.3800445,2025-02-01T16:30:00.000Z,90,16,,public,false,Détente,2,9htVbEev9sgRqKTauF6OTzwmZMO2,10,10,1,0,0,0,0,on-site
nLMr769pQkmyeGfvvSjr,UrbanSoccer Meudon,canceled,captain,ChIJ0WKvjbh75kcRoqSmyWwW2jQ,48.80013599999999&2.2140811,2025-02-01T16:30:00.000Z,90,8,,public,true,,3,xMzNdgYOIjaGbC99oNjyAebowx53,4,10,0,0,0,0,0,on-site
vAsC2qz5kMvB62fkQeMC,Stadium Thiais,played,captain,ChIJ64X9jzx05kcRsHvSfOv6UcA,48.7511024&2.3713455,2025-02-01T16:30:00.000Z,90,12,,public,false,,4,qsKXCOmO16PUGSORL48ZZB6JiJD2,12,12,2,0,0,0,0,on-site
vHo7J3HgpuLTUiseL42S,UrbanSoccer - Lyon Parilly,played,captain,ChIJx3FQWjLC9EcRrrQb2eV7i_4,45.7120399&4.9039284,2025-02-01T16:30:00.000Z,60,5,10.5,public,true,Détente,2,2I9z4vSvODacT6DFQa3Jp778QRJ3,10,10,0,0,0,0,0,on-site
3Ur4qG0Zw7tjCMPdwWfv,Sport dans la Ville Pantin,published,pro,ChIJ39q_xupt5kcRazzdqWLF2s4,48.9055187&2.4070918,2025-02-01T17:00:00.000Z,60,9,,public,false,,,3MO0SZWs09f6yKRmyAM4svj9mjF2,0,10,0,0,0,0,0,on-site
49vjHRT5fULtG9NuMP4c,Foot-Max Argenteuil,published,pro,ChIJi9oIzaRm5kcRJYcK7QsdRMU,48.9501632&2.2093946,2025-02-01T17:00:00.000Z,90,12,,public,false,,,SuEnyPZ4TgNIkt1yap2yJ3ZHO6p1,0,10,0,0,0,0,2,on-site
8DAwgG0uDMt7boiJ9l9V,Foot POWER 5,played,pro,ChIJuTCIFshm5kcRBtEQJ76dAzc,48.960066&2.2061913,2025-02-01T17:00:00.000Z,90,8,12,public,false,,,sss3dYi6nzWd7rEjwcQ30LGKudj1,10,10,5,0,0,0,9,on-site
9OABURd7Ng3AZst5Ak5L,Foot POWER 5,played,pro,ChIJuTCIFshm5kcRBtEQJ76dAzc,48.960066&2.2061913,2025-02-01T17:00:00.000Z,90,8,12,public,false,,,sss3dYi6nzWd7rEjwcQ30LGKudj1,10,10,5,0,0,0,8,on-site
CFauKAfIlYWKiXnkSfqG,Monclub Futbol,canceled,captain,ChIJGbxxaamUyRIRgGvhHnhJStA,43.4299152&5.4001974,2025-02-01T17:00:00.000Z,60,10,,public,true,chill,3,OZ4gbKApJ6VUiNG5iJScKxFvNd13,1,10,0,0,0,0,0,on-site
Gt2R99mPruBx3dW6ClHV,Sport dans la Ville Pantin,published,pro,ChIJ39q_xupt5kcRazzdqWLF2s4,48.9055187&2.4070918,2025-02-01T17:00:00.000Z,60,7,7.5,public,false,,,3MO0SZWs09f6yKRmyAM4svj9mjF2,0,14,0,0,0,0,0,on-site
Nkp9a534qkDflCwpvBjI,UrbanSoccer - Quai d'Ivry,played,captain,ChIJfXxYJ0xy5kcRw9xTkF6-FZQ,48.8199815&2.3936307,2025-02-01T17:00:00.000Z,60,15,,public,true,Compétition,3,uCVF8mFvBwT9XmWIibOJYk9iiqB2,10,10,0,0,0,0,0,on-site
YNufwqRYnlkq9KCpVeyE,UrbanSoccer - Puteaux,played,captain,ChIJM_sC0-Nk5kcRhL1y_EFIje8,48.8836397&2.2312283,2025-02-01T17:00:00.000Z,60,12.5,,public,true,chill,3,vQO6IVfdTgcgMnXw0kSccvq2YJC2,10,10,3,0,0,0,3,on-site
q6xlFK4I4TexU5Im2Qd0,UrbanSoccer - Lille Lezennes,canceled,captain,ChIJR3ro5nTWwkcRfM_S3Be9HjI,50.6169533&3.0995426,2025-02-01T17:15:00.000Z,60,10,,public,true,,,p37AQzEH9EP7cGGfYkLq84iEmQl2,8,10,0,0,0,0,2,on-site
GWCLK3YfPK10OBGBlvkC,Centre Sportif Léon Biancotto,canceled,captain,ChIJ-VeFoadv5kcRK1mEqcLRlxQ,48.8961559&2.3117446,2025-02-01T17:30:00.000Z,90,28,150,public,false,Compétition,4,SWGu50lkOWRWVn6m9YbDrESmbYH2,1,14,0,0,0,0,1,on-site
dBxXIhfWN12tCLGf8wBG,Top Ten,published,pro,ChIJfXprBx4b5kcRmhe-5pLZUek,48.8729106&2.6840919,2025-02-01T17:30:00.000Z,90,15,,public,false,,,i27253AGxOfXgYJK72sBnvUGuMk2,0,10,0,0,0,0,0,on-site
oU1PGLDkbdq0qYhUfAlx,Gymnase François Ruiz,played,captain,ChIJH1dRZ5rR5UcR646MHBQpIas,48.5695562&2.1796632,2025-02-01T17:30:00.000Z,120,,,public,false,chill,,jclk6LFjkLem4OCBZKqQXmO9gt53,12,12,4,0,0,0,0,on-site
3OIz4Ic8fIDHFfw4FczF,Le Mercato FOOT INDOOR,canceled,captain,ChIJzRK7HJy_yRIRqEreyEiAfC0,43.3426654&5.4084961,2025-02-01T18:00:00.000Z,60,9,,public,false,,3,DclSduRhPXgENxgGHIjHkPQrQG32,0,10,0,0,0,0,0,on-site
6gauoKTvSCNacY2Pt8PT,UrbanSoccer - Puteaux-Île,canceled,captain,ChIJOcfdBAFl5kcRkRZHKueTbMQ,48.8762619&2.243941,2025-02-01T18:00:00.000Z,60,12.5,,public,true,Détente,3,nMKhhhGTxDYaa7PzeZncxfvZwjh2,0,10,0,0,0,0,1,on-site
7FyOMnLzvV3yTXGyb5tx,Le Street,canceled,pro,ChIJt_AXL6Jg5kcRu6rBmnrmeUM,49.0164435&2.181307,2025-02-01T18:00:00.000Z,120,10,,public,false,,,bsRK7e37BkUbETMq0Tg3lbm8Fao2,5,10,0,0,0,0,1,on-site
GtPKwCCYDOFcX0gHzkMh,LE FIVE Carrières-sous-Poissy,canceled,captain,ChIJ9T4fWfyL5kcRCBX-FyZLvEE,48.9468144&2.0230574,2025-02-01T18:00:00.000Z,90,13,,public,false,,3,Wy3wc8FHaCYWTvZWNBBuL5f6n6n2,6,10,0,0,0,0,0,on-site
OpUY6KTEUp3GYkCeNoyY,Stadium Thiais,published,pro,ChIJ64X9jzx05kcRsHvSfOv6UcA,48.7511024&2.3713455,2025-02-01T18:00:00.000Z,90,15,,public,false,,,psf3NmXEPwdCltHKJC7VuvJocrF3,0,10,0,0,0,0,0,on-site
Pqc09FJX3WXzzgiDx8zP,Sport dans la Ville Pantin,published,pro,ChIJ39q_xupt5kcRazzdqWLF2s4,48.9055187&2.4070918,2025-02-01T18:00:00.000Z,60,9,,public,false,,,3MO0SZWs09f6yKRmyAM4svj9mjF2,0,10,0,0,0,0,0,on-site
QnKI5ImL7FycvnR9tz0c,Stadium Thiais,played,pro,ChIJ64X9jzx05kcRsHvSfOv6UcA,48.7511024&2.3713455,2025-02-01T18:00:00.000Z,90,15,,public,false,,,psf3NmXEPwdCltHKJC7VuvJocrF3,10,10,6,0,0,0,2,on-site
WOEbidAMZuv7rQpcPgiz,Le Temple du Foot,canceled,captain,ChIJX6tTCaTg4EcREj-uKrMtLMc,49.426831&1.0517861,2025-02-01T18:00:00.000Z,60,8,,public,false,chill,3,KzdgiiwX7oN6TLBga5kI3Ffqm2s2,4,10,0,0,0,0,0,on-site
X7qs0qOQ1vtpRAXpfLDP,Game 13 foot indoor,played,captain,ChIJNSDvlsXryRIRUXao9hwB79I,43.41258939999999&5.366617,2025-02-01T18:00:00.000Z,60,10,,public,true,Compétition,3,gCoLVhbwfQNJB7apvQ09fzsmIr72,10,10,0,0,0,0,0,on-site
fOeBto6alhJgKSqZXHeb,LE FIVE Champigny,published,pro,ChIJsXi1PLYN5kcRTVVDuczgS2s,48.8194084&2.5251846,2025-02-01T18:00:00.000Z,60,11,,public,false,,,evlV9mUgATYQ5343zpYZvk4w0r03,1,10,0,0,0,0,1,on-site
mAXQ7Y4pyWzBn1kSblsP,UrbanSoccer - Marne-La-Vallée,canceled,captain,ChIJ6bDBiosP5kcROXiloHzSdhc,48.82658600000001&2.6296937,2025-02-01T18:00:00.000Z,60,10,,public,true,Compétition,,DVXaUvaR4zPrFICIZA5rLSmonVG2,8,10,0,0,0,0,1,on-site
uDsJQfnA4pTpldPyRVL9,Game 13 foot indoor,canceled,captain,ChIJNSDvlsXryRIRUXao9hwB79I,43.41258939999999&5.366617,2025-02-01T18:00:00.000Z,60,10,,public,true,Compétition,4,J69YEbupTTaFWOrcBs2ZaH7txaH2,5,10,0,0,0,0,0,on-site
8Dq4m4UDDVZtkGt870wK,LE FIVE OL,played,captain,ChIJmz3whejH9EcR3j9ApNRukKE,45.7673403&4.9802325,2025-02-01T18:20:00.000Z,90,7.5,13.5,public,false,competition,3,MzLs9iITDGgt48tn1OKl3AiLa4I3,10,10,0,0,0,0,1,on-site
C8QW3tolJqQo4GZq1w0C,Foot POWER 5,published,pro,ChIJuTCIFshm5kcRBtEQJ76dAzc,48.960066&2.2061913,2025-02-01T18:30:00.000Z,90,10,,public,false,,,sss3dYi6nzWd7rEjwcQ30LGKudj1,0,10,0,0,0,0,0,on-site
PbDZPIYh0js7GVslC2jf,UrbanSoccer Evry,canceled,captain,ChIJW0Ut1G7e5UcRt621n2fRQ5M,48.6286849&2.4066366,2025-02-01T18:30:00.000Z,90,9,12,public,true,Compétition,3,0asGZ9fEnDeJUjaY2BLdrkW6w4u2,0,10,0,0,0,0,0,on-site
giHmasdvAfzW6pIvsxNL,LE FIVE Paris 18,canceled,captain,ChIJpVT4_n1u5kcRzji6FdTBXXo,48.8978522&2.3700234,2025-02-01T18:30:00.000Z,90,7.5,22,public,true,Détente,3,MeGfl1qfkqSshQrl7RUPpoUMWGz2,6,10,0,0,0,0,0,on-site
wmiVRFTHVRAYcvhzxVnz,LE FIVE Bobigny,played,captain,ChIJV8UONORs5kcRXxR5Qd7x130,48.901553&2.4313304,2025-02-01T18:30:00.000Z,60,10,,public,true,chill,3,vjEKfpzBEjYCmRYN4daFvTtRBQ52,10,10,2,0,0,0,1,on-site
ZiSWA2GVt8JEul6S1Y2F,UrbanSoccer - Puteaux,canceled,captain,ChIJM_sC0-Nk5kcRhL1y_EFIje8,48.8836397&2.2312283,2025-02-01T18:45:00.000Z,90,18,,public,true,,3,QbnIHVgRM8Qwnz7DOLJ4NKDqlsI2,0,10,0,0,0,0,0,on-site
B04k3jeQOr3NHhF2cG5q,Sport dans la Ville Pantin,published,pro,ChIJ39q_xupt5kcRazzdqWLF2s4,48.9055187&2.4070918,2025-02-01T19:00:00.000Z,60,9,,public,false,,,3MO0SZWs09f6yKRmyAM4svj9mjF2,0,10,0,0,0,0,0,on-site
IrrbaPNlHqZvYR7dnKWD,Stadium Thiais,played,pro,ChIJ64X9jzx05kcRsHvSfOv6UcA,48.7511024&2.3713455,2025-02-01T19:00:00.000Z,90,16,,public,false,,,psf3NmXEPwdCltHKJC7VuvJocrF3,12,12,11,0,0,0,3,on-site
S4iXc9ZRSFOR2M8gIZbV,Top Ten,canceled,pro,ChIJfXprBx4b5kcRmhe-5pLZUek,48.8729106&2.6840919,2025-02-01T19:00:00.000Z,90,15,,public,false,,,i27253AGxOfXgYJK72sBnvUGuMk2,1,10,0,0,0,0,0,on-site
UQdHSEYwzleAxSU6F5v8,LE FIVE Marville - La Courneuve,canceled,captain,ChIJ2dHdMZxr5kcR0aKYHYsp0pY,48.9364404&2.3869147,2025-02-01T19:00:00.000Z,90,10,,private,true,Détente,2,R0w6lBilFZfJTdids21mTHUm8Ev1,10,10,0,0,0,0,0,on-site
VWIpjwUVww7kgzaJEvWP,Top Ten,published,pro,ChIJfXprBx4b5kcRmhe-5pLZUek,48.8729106&2.6840919,2025-02-01T19:00:00.000Z,90,15,,public,false,,,i27253AGxOfXgYJK72sBnvUGuMk2,0,10,0,0,0,0,0,on-site
mtvjcUbPk2W9e7AQBMqN,Parc Omnisport Suzanne Lenglen,published,captain,ChIJ0_E6kcV65kcRpEn1nM0j_KU,48.8303784&2.2714163,2025-02-01T19:00:00.000Z,60,5,,public,false,Compétition,3,Tq950G5et7NZbAi6Z9pGOOz9a313,13,14,0,0,0,0,1,on-site
oeOTgcrvlRTjuUFN97LW,UrbanSoccer - Asnières,canceled,captain,ChIJi5LkLT9v5kcRSlhScqEFNWs,48.921928&2.3068162,2025-02-01T19:00:00.000Z,60,5,,public,true,Détente,5,dcQcNZfbqHcv7qU4oYMRsVelgbA2,1,10,0,0,0,0,0,on-site
sONT2O8LBDAMEJakqvCn,Massilia Foot Indoor 2,canceled,captain,ChIJxZ6UmMW-yRIRfYNGGPPJfIU,43.3266563&5.3836488,2025-02-01T19:00:00.000Z,60,9,,public,true,Détente,,QYwJHJVsoSgUbIlS1MZVAkuzGWF2,10,10,0,0,0,0,1,on-site
ViH0pbDG3BOTju2UmIf4,Top Ten,canceled,pro,ChIJfXprBx4b5kcRmhe-5pLZUek,48.8729106&2.6840919,2025-02-01T19:30:00.000Z,90,15,,public,false,,,i27253AGxOfXgYJK72sBnvUGuMk2,0,10,0,0,0,0,0,on-site
lqFLnOVa8KYMP5Y5d5dd,LE FIVE Paris 13,canceled,pro,ChIJ_bOSChhz5kcRZMTeq_6Gdzg,48.8181615&2.3658793,2025-02-01T19:30:00.000Z,60,10,,public,false,,,FjSnzlRFFfhWVWQJGfIEwRc2ZMj2,1,10,0,0,0,0,3,in-app
BAhn7B3sOhsw7XC5D4KG,LE FIVE Paris 18,canceled,captain,ChIJPVT4_n1u5kcRzji6FdTBXXo,48.8978522&2.3700234,2025-02-01T20:00:00.000Z,90,7.5,,public,true,Détente,4,tEiSHUqJyEMyWze1jzIYnCwzGfn1,0,10,0,0,0,0,2,on-site
RaP768KyqkDlJeNEWv02,Foot POWER 5,published,pro,ChIJuTCIFshm5kcRBtEQJ76dAzc,48.960066&2.2061913,2025-02-01T20:00:00.000Z,90,10,12,public,false,,,sss3dYi6nzWd7rEjwcQ30LGKudj1,1,10,0,0,0,0,0,on-site
Sz9IhZQxvb4yo2SjkYVn,LE FIVE Paris 18,canceled,captain,ChIJPVT4_n1u5kcRzji6FdTBXXo,48.8978522&2.3700234,2025-02-01T20:00:00.000Z,30,7.5,,public,true,Détente,4,tEiSHUqJyEMyWze1jzIYnCwzGfn1,0,10,0,0,0,0,0,on-site
a6pxVjGlRKabS22Gi2Yn,LE FIVE Paris 18,played,captain,ChIJPVT4_n1u5kcRzji6FdTBXXo,48.8978522&2.3700234,2025-02-01T20:00:00.000Z,60,5,13,public,true,Compétition,3,T9q2QvCTichmVtSq82e8m3Fb3l22,10,10,2,0,0,0,0,on-site
cviAhwD2JkAFCSuarQU6,LE FIVE Bezons,played,pro,ChIJ04KEHBZk5kcRoDWLaMOCCwQ,48.91909&2.2093051,2025-02-01T20:00:00.000Z,90,13.5,,public,false,,,U3MriTZbPbTUEsU6RtRuHxDMKvg2,10,10,10,0,0,0,3,on-site
El9089ZtC03Y1L85Xr3y,Top Ten,canceled,pro,ChIJfXprBx4b5kcRmhe-5pLZUek,48.8729106&2.6840919,2025-02-01T20:30:00.000Z,90,15,,public,false,,,i27253AGxOfXgYJK72sBnvUGuMk2,0,10,0,0,0,0,0,on-site
Gb6yytBzUj3p96IYnsEY,LE FIVE Sarcelles,played,captain,ChIJ6_q3Fxhq5kcRCpoEwnoXX1Q,48.99782219999999&2.3902225,2025-02-01T20:30:00.000Z,90,12.5,,public,false,,3,aseCU6zAlSVti09u48rNg7tNcVl1,10,10,0,0,0,0,1,on-site
LW0BEO3nQkEQRsB85c3A,Game 13 foot indoor,canceled,captain,ChIJNSDvlsXryRIRUXao9hwB79I,43.41258939999999&5.366617,2025-02-01T20:30:00.000Z,60,10,,public,true,Détente,3,MCRarn21i0MxhaLQNSEpybyxc522,5,10,0,0,0,0,1,on-site
gj9j9z4VbGPs1scSv8J1,Stadium Thiais,published,pro,ChIJ64X9jzx05kcRsHvSfOv6UcA,48.7511024&2.3713455,2025-02-01T21:00:00.000Z,90,15,,public,false,,,psf3NmXEPwdCltHKJC7VuvJocrF3,1,10,0,0,0,0,3,on-site
x94onILpuNfTFSqRNGdW,Sportoo,played,captain,ChIJq6FAgUQV5kcR3CwyWrGBbW4,49.011953&2.4710265,2025-02-01T21:00:00.000Z,90,8,,public,false,Détente,3,QqCjlca15HdnAvALHA0FzUBbbX42,10,10,1,0,0,0,0,on-site
2wKCHo5IRkJSIlw1Vtx9,Foot-Max Argenteuil,played,pro,ChIJi9oIzaRm5kcRJYcK7QsdRMU,48.9501632&2.2093946,2025-02-01T21:30:00.000Z,90,12,,public,false,,,SuEnyPZ4TgNIkt1yap2yJ3ZHO6p1,10,10,7,0,0,0,1,on-site
30LGoJycrwwzaZ0mjdsm,Le 13 - Foot en salle - Marseille,canceled,captain,ChIJR62kUm_ByRIRDnGQqGCeUVQ,43.33370070000001&5.370389599999999,2025-02-01T21:30:00.000Z,60,10,,public,true,Détente,3,W9YzlQwkwihBEmOssqNSMhJ1GJs1,5,10,0,0,0,0,0,on-site
T57OsBHaUZoizj9FUkeY,LE FIVE Paris 18,played,pro,ChIJpVT4_n1u5kcRzji6FdTBXXo,48.8978522&2.3700234,2025-02-01T21:30:00.000Z,90,12,19.5,public,false,,,UQf33jQhVZhle917nO0h7D5qclV2,10,10,7,0,0,0,4,on-site
vNqiRfO0SBoIzfxlBUx2,Top Ten,published,pro,ChIJfXprBx4b5kcRmhe-5pLZUek,48.8729106&2.6840919,2025-02-01T21:30:00.000Z,90,15,,public,false,,,i27253AGxOfXgYJK72sBnvUGuMk2,1,10,0,0,0,0,0,on-site
2yjtQAJYKJIQuEvKYsOa,Foot-Max Argenteuil,published,pro,ChIJi9oIzaRm5kcRJYcK7QsdRMU,48.9501632&2.2093946,2025-02-01T22:00:00.000Z,90,12,,public,false,,,SuEnyPZ4TgNIkt1yap2yJ3ZHO6p1,2,10,0,0,0,0,0,on-site
36Ehc1J9ijpry2pziwRW,LE FIVE Paris 18,played,pro,ChIJpVT4_n1u5kcRzji6FdTBXXo,48.8978522&2.3700234,2025-02-01T22:00:00.000Z,60,8,13,public,false,,,UQf33jQhVZhle917nO0h7D5qclV2,10,10,4,0,0,0,1,on-site
